ID	pair	second_dim_step	first_dim_step	avg_response
5138	reason-risen	2	2	4
5138	reason-risen	2	3	33.3333333333333
5138	reason-risen	2	4	66
5138	reason-risen	2	5	99.6666666666667
5138	reason-risen	2	6	97.3333333333333
5138	reason-risen	2	7	92.6666666666667
5138	reason-risen	3	1	2.66666666666667
5138	reason-risen	3	2	15.3333333333333
5138	reason-risen	3	3	42.3333333333333
5138	reason-risen	3	4	91.3333333333333
5138	reason-risen	3	5	93.6666666666667
5138	reason-risen	3	6	98
5138	reason-risen	3	7	99.6666666666667
5138	reason-risen	4	1	10.6666666666667
5138	reason-risen	4	2	5.66666666666667
5138	reason-risen	4	3	26.6666666666667
5138	reason-risen	4	4	66
5138	reason-risen	4	5	98.3333333333333
5138	reason-risen	4	6	77
5138	reason-risen	4	7	100
5138	reason-risen	5	1	5.33333333333333
5138	reason-risen	5	2	11
5138	reason-risen	5	3	59
5138	reason-risen	5	4	81.6666666666667
5138	reason-risen	5	5	93.3333333333333
5138	reason-risen	5	6	96
5138	reason-risen	5	7	97.6666666666667
5138	kata-katta	1	1	1.66666666666667
5138	kata-katta	1	2	0.666666666666667
5138	kata-katta	1	3	6.33333333333333
5138	kata-katta	1	4	34
5138	kata-katta	1	5	79
5138	kata-katta	1	6	48
5138	kata-katta	1	7	88.6666666666667
5138	kata-katta	2	1	21.3333333333333
5138	kata-katta	2	2	0.333333333333333
5138	kata-katta	2	3	31
5138	kata-katta	2	4	98.6666666666667
5138	kata-katta	2	5	66.3333333333333
5138	kata-katta	2	6	67.3333333333333
5138	kata-katta	2	7	96.3333333333333
5138	kata-katta	3	1	2
5138	kata-katta	3	2	0.666666666666667
5138	kata-katta	3	3	34
5138	kata-katta	3	4	35.3333333333333
5138	kata-katta	3	5	68
5138	kata-katta	3	6	98.3333333333333
5138	kata-katta	3	7	96
5138	kata-katta	4	1	20.6666666666667
5138	kata-katta	4	2	2.66666666666667
5138	kata-katta	4	3	3.66666666666667
5138	kata-katta	4	4	4.66666666666667
5138	kata-katta	4	5	52.6666666666667
5138	kata-katta	4	6	85
5138	kata-katta	4	7	93.3333333333333
5138	kata-katta	5	1	3.5
5138	kata-katta	5	2	1
5138	kata-katta	5	3	19
5138	kata-katta	5	4	42
5138	kata-katta	5	5	31
5138	kata-katta	5	6	68.3333333333333
5138	kata-katta	5	7	84.6666666666667
5138	toru-tooru	1	1	5
5138	toru-tooru	1	2	29
5138	toru-tooru	1	3	14.3333333333333
5138	toru-tooru	1	4	47.5
5138	toru-tooru	1	5	66
5138	toru-tooru	1	6	100
5138	toru-tooru	1	7	97
5138	toru-tooru	2	1	0
5138	toru-tooru	2	2	26.3333333333333
5138	toru-tooru	2	3	1.33333333333333
5138	toru-tooru	2	4	59.6666666666667
5138	toru-tooru	2	5	98
5138	toru-tooru	2	6	38.3333333333333
5138	toru-tooru	2	7	80
5138	toru-tooru	3	1	0
5138	toru-tooru	3	2	4
5138	toru-tooru	3	3	6.66666666666667
5138	toru-tooru	3	4	45
5138	toru-tooru	3	5	39.3333333333333
5138	toru-tooru	3	6	86.6666666666667
5138	toru-tooru	3	7	78.3333333333333
5138	toru-tooru	4	1	45.6666666666667
5138	toru-tooru	4	2	1.66666666666667
5138	toru-tooru	4	3	6
5138	toru-tooru	4	4	65.3333333333333
5138	toru-tooru	4	5	69
5138	toru-tooru	4	6	97.6666666666667
5138	toru-tooru	4	7	99.6666666666667
5138	toru-tooru	5	1	3
5138	toru-tooru	5	2	1.33333333333333
5138	toru-tooru	5	3	33.3333333333333
5138	toru-tooru	5	4	64.3333333333333
5138	toru-tooru	5	5	51.3333333333333
5138	toru-tooru	5	6	81
5138	toru-tooru	5	7	93.6666666666667
5156	indent-intent	1	1	15.6666666666667
5156	indent-intent	1	2	16
5156	indent-intent	1	3	8.33333333333333
5156	indent-intent	1	4	86
5156	indent-intent	1	5	58.3333333333333
5156	indent-intent	1	6	81.6666666666667
5156	indent-intent	1	7	69.6666666666667
5156	indent-intent	2	1	4.33333333333333
5156	indent-intent	2	2	8
5156	indent-intent	2	3	26.3333333333333
5156	indent-intent	2	4	71.3333333333333
5156	indent-intent	2	5	80
5156	indent-intent	2	6	80.6666666666667
5156	indent-intent	2	7	85.6666666666667
5156	indent-intent	3	1	7.33333333333333
5156	indent-intent	3	2	4.66666666666667
5156	indent-intent	3	3	6
5156	indent-intent	3	4	75.5
5156	indent-intent	3	5	100
5156	indent-intent	3	6	78.6666666666667
5156	indent-intent	3	7	92.5
5156	indent-intent	4	1	11.6666666666667
5156	indent-intent	4	2	26.6666666666667
5156	indent-intent	4	3	52
5156	indent-intent	4	4	67
5156	indent-intent	4	5	83
5156	indent-intent	4	6	84
5156	indent-intent	4	7	89
5156	indent-intent	5	1	10
5156	indent-intent	5	2	0
5156	indent-intent	5	3	56.6666666666667
5156	indent-intent	5	4	65
5156	indent-intent	5	5	76
5156	indent-intent	5	6	90.3333333333333
5156	indent-intent	5	7	67
5156	reason-risen	1	1	12.6666666666667
5156	reason-risen	1	2	8.66666666666667
5156	reason-risen	1	3	41
5156	reason-risen	1	4	38.3333333333333
5156	reason-risen	1	5	88.3333333333333
5156	reason-risen	1	6	93.5
5156	reason-risen	1	7	91
5156	reason-risen	2	1	9.66666666666667
5156	reason-risen	2	2	10
5156	reason-risen	2	3	24.6666666666667
5156	reason-risen	2	4	33
5156	reason-risen	2	5	75
5156	reason-risen	2	6	66.3333333333333
5156	reason-risen	2	7	91
5156	reason-risen	3	1	10
5156	reason-risen	3	2	11.5
5156	reason-risen	3	3	16.3333333333333
5156	reason-risen	3	4	14
5156	reason-risen	3	5	53
5156	reason-risen	3	6	91.6666666666667
5156	reason-risen	3	7	90.6666666666667
5156	reason-risen	4	1	8.33333333333333
5156	reason-risen	4	2	9
5156	reason-risen	4	3	16
5156	reason-risen	4	4	29.6666666666667
5156	reason-risen	4	5	47.3333333333333
5156	reason-risen	4	6	90.6666666666667
5156	reason-risen	4	7	89.3333333333333
5156	reason-risen	5	1	8.66666666666667
5156	reason-risen	5	2	11
5156	reason-risen	5	3	11.6666666666667
5156	reason-risen	5	4	27.3333333333333
5156	reason-risen	5	5	72
5156	reason-risen	5	6	88.6666666666667
5156	reason-risen	5	7	64.6666666666667
5156	kata-katta	1	1	36.3333333333333
5156	kata-katta	1	2	37.6666666666667
5156	kata-katta	1	3	51.3333333333333
5156	kata-katta	1	4	35
5156	kata-katta	1	5	55
5156	kata-katta	1	6	47.3333333333333
5156	kata-katta	1	7	54
5156	kata-katta	2	1	33.6666666666667
5156	kata-katta	2	2	57.6666666666667
5156	kata-katta	2	3	52
5156	kata-katta	2	4	55
5156	kata-katta	2	5	48.3333333333333
5156	kata-katta	2	6	56
5156	kata-katta	2	7	44
5156	kata-katta	3	1	52.6666666666667
5156	kata-katta	3	2	59
5156	kata-katta	3	3	55
5156	kata-katta	3	4	58
5156	kata-katta	3	5	48.3333333333333
5156	kata-katta	3	6	64.6666666666667
5156	kata-katta	3	7	47.6666666666667
5156	kata-katta	4	1	39
5156	kata-katta	4	2	43.6666666666667
5156	kata-katta	4	3	66.6666666666667
5156	kata-katta	4	4	73.3333333333333
5156	kata-katta	4	5	46.6666666666667
5156	kata-katta	4	6	63.3333333333333
5156	kata-katta	4	7	53.3333333333333
5156	kata-katta	5	1	40.3333333333333
5156	kata-katta	5	2	56.6666666666667
5156	kata-katta	5	3	43.6666666666667
5156	kata-katta	5	4	54
5156	kata-katta	5	5	55
5156	kata-katta	5	6	62.6666666666667
5156	kata-katta	5	7	47.5
5156	toru-tooru	1	1	22.3333333333333
5156	toru-tooru	1	2	26
5156	toru-tooru	1	3	45.6666666666667
5156	toru-tooru	1	4	56.3333333333333
5156	toru-tooru	1	5	66.3333333333333
5156	toru-tooru	1	6	33.3333333333333
5156	toru-tooru	1	7	72
5156	toru-tooru	2	1	21
5156	toru-tooru	2	2	33.3333333333333
5156	toru-tooru	2	3	38.6666666666667
5156	toru-tooru	2	4	24.6666666666667
5156	toru-tooru	2	5	53.6666666666667
5156	toru-tooru	2	6	66.6666666666667
5156	toru-tooru	2	7	52.3333333333333
5156	toru-tooru	3	1	27
5156	toru-tooru	3	2	42
5156	toru-tooru	3	3	35
5156	toru-tooru	3	4	52.3333333333333
5156	toru-tooru	3	5	40.6666666666667
5156	toru-tooru	3	6	58.6666666666667
5156	toru-tooru	3	7	66.3333333333333
5156	toru-tooru	4	1	23.3333333333333
5156	toru-tooru	4	2	31.6666666666667
5156	toru-tooru	4	3	45.6666666666667
5156	toru-tooru	4	4	25
5156	toru-tooru	4	5	40.6666666666667
5156	toru-tooru	4	6	44.6666666666667
5156	toru-tooru	4	7	56.3333333333333
5156	toru-tooru	5	1	39.3333333333333
5156	toru-tooru	5	2	24
5156	toru-tooru	5	3	25.6666666666667
5156	toru-tooru	5	4	42
5156	toru-tooru	5	5	46.6666666666667
5156	toru-tooru	5	6	32.3333333333333
5156	toru-tooru	5	7	28
5178	indent-intent	1	1	0
5178	indent-intent	1	2	0.333333333333333
5178	indent-intent	1	3	0
5178	indent-intent	1	4	99.6666666666667
5178	indent-intent	1	5	99.6666666666667
5178	indent-intent	1	6	99.6666666666667
5178	indent-intent	1	7	100
5178	indent-intent	2	1	0.333333333333333
5178	indent-intent	2	2	0
5178	indent-intent	2	3	33.3333333333333
5178	indent-intent	2	4	100
5178	indent-intent	2	5	100
5178	indent-intent	2	6	100
5178	indent-intent	2	7	99.6666666666667
5178	indent-intent	3	1	0
5178	indent-intent	3	2	0.333333333333333
5178	indent-intent	3	3	46.6666666666667
5178	indent-intent	3	4	99.6666666666667
5178	indent-intent	3	5	100
5178	indent-intent	3	6	100
5178	indent-intent	3	7	100
5178	indent-intent	4	1	0.5
5178	indent-intent	4	2	0
5178	indent-intent	4	3	100
5178	indent-intent	4	4	100
5178	indent-intent	4	5	100
5178	indent-intent	4	6	100
5178	indent-intent	4	7	99.6666666666667
5178	indent-intent	5	1	0
5178	indent-intent	5	2	0.333333333333333
5178	indent-intent	5	3	100
5178	indent-intent	5	4	100
5178	indent-intent	5	5	99.6666666666667
5178	indent-intent	5	6	100
5178	indent-intent	5	7	99.5
5178	reason-risen	1	1	0
5178	reason-risen	1	2	0
5178	reason-risen	1	3	0
5178	reason-risen	1	4	8.66666666666667
5178	reason-risen	1	5	91
5178	reason-risen	1	6	98.3333333333333
5178	reason-risen	1	7	99.6666666666667
5178	reason-risen	2	1	0
5178	reason-risen	2	2	0
5178	reason-risen	2	3	0
5178	reason-risen	2	4	79
5178	reason-risen	2	5	74.3333333333333
5178	reason-risen	2	6	96.3333333333333
5178	reason-risen	2	7	99.3333333333333
5178	reason-risen	3	1	0.333333333333333
5178	reason-risen	3	2	0
5178	reason-risen	3	3	22.6666666666667
5178	reason-risen	3	4	0
5178	reason-risen	3	5	96.3333333333333
5178	reason-risen	3	6	97
5178	reason-risen	3	7	100
5178	reason-risen	4	1	0
5178	reason-risen	4	2	25.6666666666667
5178	reason-risen	4	3	26.6666666666667
5178	reason-risen	4	4	49.3333333333333
5178	reason-risen	4	5	100
5178	reason-risen	4	6	99.6666666666667
5178	reason-risen	4	7	99.3333333333333
5178	reason-risen	5	1	0
5178	reason-risen	5	2	2.66666666666667
5178	reason-risen	5	3	38.5
5178	reason-risen	5	4	0
5178	reason-risen	5	5	98.6666666666667
5178	reason-risen	5	6	100
5178	reason-risen	5	7	100
5178	kata-katta	1	1	21.3333333333333
5178	kata-katta	1	2	15.3333333333333
5178	kata-katta	1	3	41.5
5178	kata-katta	1	4	30.6666666666667
5178	kata-katta	1	5	83
5178	kata-katta	1	6	47
5178	kata-katta	1	7	58
5178	kata-katta	2	1	16.3333333333333
5178	kata-katta	2	2	51
5178	kata-katta	2	3	35.6666666666667
5178	kata-katta	2	4	36.3333333333333
5178	kata-katta	2	5	29.3333333333333
5178	kata-katta	2	6	45.3333333333333
5178	kata-katta	2	7	70.6666666666667
5178	kata-katta	3	1	16.3333333333333
5178	kata-katta	3	2	24
5178	kata-katta	3	3	56.6666666666667
5178	kata-katta	3	4	43.3333333333333
5178	kata-katta	3	5	39.3333333333333
5178	kata-katta	3	6	47.6666666666667
5178	kata-katta	3	7	78.6666666666667
5178	kata-katta	4	1	37.6666666666667
5178	kata-katta	4	2	42
5178	kata-katta	4	3	32.6666666666667
5178	kata-katta	4	4	49
5178	kata-katta	4	5	66
5178	kata-katta	4	6	69
5178	kata-katta	4	7	53.6666666666667
5178	kata-katta	5	1	14.3333333333333
5178	kata-katta	5	2	34.3333333333333
5178	kata-katta	5	3	30
5178	kata-katta	5	4	44
5178	kata-katta	5	5	30.6666666666667
5178	kata-katta	5	6	49.6666666666667
5178	kata-katta	5	7	47.3333333333333
5178	toru-tooru	1	1	0
5178	toru-tooru	1	2	26
5178	toru-tooru	1	3	39.6666666666667
5178	toru-tooru	1	4	32
5178	toru-tooru	1	5	81
5178	toru-tooru	1	6	60
5178	toru-tooru	1	7	96.3333333333333
5178	toru-tooru	2	1	14
5178	toru-tooru	2	2	21
5178	toru-tooru	2	3	37.6666666666667
5178	toru-tooru	2	4	27
5178	toru-tooru	2	5	59.6666666666667
5178	toru-tooru	2	6	51.3333333333333
5178	toru-tooru	2	7	96
5178	toru-tooru	3	1	0.333333333333333
5178	toru-tooru	3	2	16.6666666666667
5178	toru-tooru	3	3	21.6666666666667
5178	toru-tooru	3	4	31
5178	toru-tooru	3	5	97.3333333333333
5178	toru-tooru	3	6	75.6666666666667
5178	toru-tooru	3	7	87.6666666666667
5178	toru-tooru	4	1	1.66666666666667
5178	toru-tooru	4	2	1.33333333333333
5178	toru-tooru	4	3	49
5178	toru-tooru	4	4	52.6666666666667
5178	toru-tooru	4	5	70.3333333333333
5178	toru-tooru	4	6	92.5
5178	toru-tooru	4	7	84
5178	toru-tooru	5	1	0.333333333333333
5178	toru-tooru	5	2	16.5
5178	toru-tooru	5	3	14.6666666666667
5178	toru-tooru	5	4	70.3333333333333
5178	toru-tooru	5	5	67
5178	toru-tooru	5	6	62.3333333333333
5178	toru-tooru	5	7	83.3333333333333
5190	indent-intent	1	1	2
5190	indent-intent	1	2	0
5190	indent-intent	1	3	27.3333333333333
5190	indent-intent	1	4	60.3333333333333
5190	indent-intent	1	5	98.3333333333333
5190	indent-intent	1	6	97.6666666666667
5190	indent-intent	1	7	79.3333333333333
5190	indent-intent	2	1	0.333333333333333
5190	indent-intent	2	2	4
5190	indent-intent	2	3	39.3333333333333
5190	indent-intent	2	4	83.3333333333333
5190	indent-intent	2	5	97
5190	indent-intent	2	6	98.3333333333333
5190	indent-intent	2	7	99
5190	indent-intent	3	1	4.66666666666667
5190	indent-intent	3	2	20
5190	indent-intent	3	3	60.6666666666667
5190	indent-intent	3	4	94.6666666666667
5190	indent-intent	3	5	97.6666666666667
5190	indent-intent	3	6	96
5190	indent-intent	3	7	80.6666666666667
5190	indent-intent	4	1	2.66666666666667
5190	indent-intent	4	2	39
5190	indent-intent	4	3	32.3333333333333
5190	indent-intent	4	4	61
5190	indent-intent	4	5	89.3333333333333
5190	indent-intent	4	6	98.3333333333333
5190	indent-intent	4	7	100
5190	indent-intent	5	1	1.33333333333333
5190	indent-intent	5	2	0.333333333333333
5190	indent-intent	5	3	47
5190	indent-intent	5	4	91.3333333333333
5190	indent-intent	5	5	100
5190	indent-intent	5	6	99
5190	indent-intent	5	7	79.3333333333333
5190	reason-risen	1	1	15
5190	reason-risen	1	2	44.6666666666667
5190	reason-risen	1	3	46.6666666666667
5190	reason-risen	1	4	51.3333333333333
5190	reason-risen	1	5	74.3333333333333
5190	reason-risen	1	6	76
5190	reason-risen	1	7	91.6666666666667
5190	reason-risen	2	1	7
5190	reason-risen	2	2	15.3333333333333
5190	reason-risen	2	3	51
5190	reason-risen	2	4	50
5190	reason-risen	2	5	77.6666666666667
5190	reason-risen	2	6	89.6666666666667
5190	reason-risen	2	7	83
5190	reason-risen	3	1	15.6666666666667
5190	reason-risen	3	2	22.3333333333333
5190	reason-risen	3	3	19.3333333333333
5190	reason-risen	3	4	52
5190	reason-risen	3	5	65.3333333333333
5190	reason-risen	3	6	64.3333333333333
5190	reason-risen	3	7	81.3333333333333
5190	reason-risen	4	1	14.6666666666667
5190	reason-risen	4	2	39.3333333333333
5190	reason-risen	4	3	30
5190	reason-risen	4	4	79.3333333333333
5190	reason-risen	4	5	64.3333333333333
5190	reason-risen	4	6	73
5190	reason-risen	4	7	79.6666666666667
5190	reason-risen	5	1	39
5190	reason-risen	5	2	26.6666666666667
5190	reason-risen	5	3	46.3333333333333
5190	reason-risen	5	4	54.3333333333333
5190	reason-risen	5	5	75.6666666666667
5190	reason-risen	5	6	91.3333333333333
5190	reason-risen	5	7	84.6666666666667
5190	kata-katta	1	1	44.6666666666667
5190	kata-katta	1	2	55.3333333333333
5190	kata-katta	1	3	44
5190	kata-katta	1	4	48
5190	kata-katta	1	5	66.3333333333333
5190	kata-katta	1	6	39
5190	kata-katta	1	7	48
5190	kata-katta	2	1	35
5190	kata-katta	2	2	60.3333333333333
5190	kata-katta	2	3	67.6666666666667
5190	kata-katta	2	4	33
5190	kata-katta	2	5	48
5190	kata-katta	2	6	10
5190	kata-katta	2	7	60
5190	kata-katta	3	1	29
5190	kata-katta	3	2	74
5190	kata-katta	3	3	63.6666666666667
5190	kata-katta	3	4	50.3333333333333
5190	kata-katta	3	5	34.5
5190	kata-katta	3	6	48
5190	kata-katta	3	7	29.6666666666667
5190	kata-katta	4	1	65.6666666666667
5190	kata-katta	4	2	48.5
5190	kata-katta	4	3	49.3333333333333
5190	kata-katta	4	4	71
5190	kata-katta	4	5	54.6666666666667
5190	kata-katta	4	6	36.6666666666667
5190	kata-katta	4	7	56
5190	kata-katta	5	1	50.3333333333333
5190	kata-katta	5	2	63.3333333333333
5190	kata-katta	5	3	42
5190	kata-katta	5	4	30.5
5190	kata-katta	5	5	47
5190	kata-katta	5	6	26.3333333333333
5190	kata-katta	5	7	43.3333333333333
5190	toru-tooru	1	1	1
5190	toru-tooru	1	2	15.3333333333333
5190	toru-tooru	1	3	24.3333333333333
5190	toru-tooru	1	4	29.3333333333333
5190	toru-tooru	1	5	86
5190	toru-tooru	1	6	92.3333333333333
5190	toru-tooru	1	7	95
5190	toru-tooru	2	1	23.6666666666667
5190	toru-tooru	2	2	4
5190	toru-tooru	2	3	24
5190	toru-tooru	2	4	68
5190	toru-tooru	2	5	76
5190	toru-tooru	2	6	97
5190	toru-tooru	2	7	97.3333333333333
5190	toru-tooru	3	1	21.3333333333333
5190	toru-tooru	3	2	17.3333333333333
5190	toru-tooru	3	3	1.66666666666667
5190	toru-tooru	3	4	34
5190	toru-tooru	3	5	16.3333333333333
5190	toru-tooru	3	6	92.3333333333333
5190	toru-tooru	3	7	100
5190	toru-tooru	4	1	1
5190	toru-tooru	4	2	1
5190	toru-tooru	4	3	22.6666666666667
5190	toru-tooru	4	4	49.3333333333333
5190	toru-tooru	4	5	75.6666666666667
5190	toru-tooru	4	6	95.5
5190	toru-tooru	4	7	87
5190	toru-tooru	5	1	3.33333333333333
5190	toru-tooru	5	2	17.3333333333333
5190	toru-tooru	5	3	2
5190	toru-tooru	5	4	52.3333333333333
5190	toru-tooru	5	5	59.3333333333333
5190	toru-tooru	5	6	72
5190	toru-tooru	5	7	91.5
5208	indent-intent	1	1	0.666666666666667
5208	indent-intent	1	2	0
5208	indent-intent	1	3	0.333333333333333
5208	indent-intent	1	4	99.6666666666667
5208	indent-intent	1	5	99.3333333333333
5208	indent-intent	1	6	100
5208	indent-intent	1	7	99.3333333333333
5208	indent-intent	2	1	0.666666666666667
5208	indent-intent	2	2	0
5208	indent-intent	2	3	99.3333333333333
5208	indent-intent	2	4	100
5208	indent-intent	2	5	99.6666666666667
5208	indent-intent	2	6	99.3333333333333
5208	indent-intent	2	7	99.3333333333333
5208	indent-intent	3	1	0
5208	indent-intent	3	2	0
5208	indent-intent	3	3	99.3333333333333
5208	indent-intent	3	4	99
5208	indent-intent	3	5	99.3333333333333
5208	indent-intent	3	6	99.3333333333333
5208	indent-intent	3	7	99.3333333333333
5208	indent-intent	4	1	0.666666666666667
5208	indent-intent	4	2	2
5208	indent-intent	4	3	100
5208	indent-intent	4	4	99.6666666666667
5208	indent-intent	4	5	99.3333333333333
5208	indent-intent	4	6	99.3333333333333
5208	indent-intent	4	7	99
5208	indent-intent	5	1	0.666666666666667
5208	indent-intent	5	2	0.333333333333333
5208	indent-intent	5	3	99.3333333333333
5208	indent-intent	5	4	100
5208	indent-intent	5	5	100
5208	indent-intent	5	6	99
5208	indent-intent	5	7	99.6666666666667
5208	reason-risen	1	1	2.33333333333333
5208	reason-risen	1	2	33.3333333333333
5208	reason-risen	1	3	32.3333333333333
5208	reason-risen	1	4	24
5208	reason-risen	1	5	96
5208	reason-risen	1	6	95
5208	reason-risen	1	7	98.3333333333333
5208	reason-risen	2	1	1
5208	reason-risen	2	2	1.33333333333333
5208	reason-risen	2	3	32.6666666666667
5208	reason-risen	2	4	96
5208	reason-risen	2	5	95.6666666666667
5208	reason-risen	2	6	59.3333333333333
5208	reason-risen	2	7	97.3333333333333
5208	reason-risen	3	1	2
5208	reason-risen	3	2	36.3333333333333
5208	reason-risen	3	3	33
5208	reason-risen	3	4	35
5208	reason-risen	3	5	66
5208	reason-risen	3	6	96.3333333333333
5208	reason-risen	3	7	98.6666666666667
5208	reason-risen	4	1	0.333333333333333
5208	reason-risen	4	2	1.33333333333333
5208	reason-risen	4	3	28.6666666666667
5208	reason-risen	4	4	1.33333333333333
5208	reason-risen	4	5	66.6666666666667
5208	reason-risen	4	6	98.3333333333333
5208	reason-risen	4	7	97
5208	reason-risen	5	1	64
5208	reason-risen	5	2	96.5
5208	reason-risen	5	3	33.6666666666667
5208	reason-risen	5	4	65
5208	reason-risen	5	5	96.6666666666667
5208	reason-risen	5	6	97
5208	reason-risen	5	7	97.6666666666667
5208	kata-katta	1	1	35.6666666666667
5208	kata-katta	1	2	35.6666666666667
5208	kata-katta	1	3	6
5208	kata-katta	1	4	39
5208	kata-katta	1	5	38
5208	kata-katta	1	6	68
5208	kata-katta	1	7	67.3333333333333
5208	kata-katta	2	1	39.3333333333333
5208	kata-katta	2	2	37.6666666666667
5208	kata-katta	2	3	66.3333333333333
5208	kata-katta	2	4	8.33333333333333
5208	kata-katta	2	5	63.6666666666667
5208	kata-katta	2	6	35
5208	kata-katta	2	7	67.6666666666667
5208	kata-katta	3	1	3.33333333333333
5208	kata-katta	3	2	34
5208	kata-katta	3	3	67
5208	kata-katta	3	4	32.6666666666667
5208	kata-katta	3	5	36.6666666666667
5208	kata-katta	3	6	65.3333333333333
5208	kata-katta	3	7	66.6666666666667
5208	kata-katta	4	1	42.3333333333333
5208	kata-katta	4	2	65.6666666666667
5208	kata-katta	4	3	36.6666666666667
5208	kata-katta	4	4	33
5208	kata-katta	4	5	64.3333333333333
5208	kata-katta	4	6	5
5208	kata-katta	4	7	93.5
5208	kata-katta	5	1	61.6666666666667
5208	kata-katta	5	2	6.66666666666667
5208	kata-katta	5	3	35
5208	kata-katta	5	4	34.3333333333333
5208	kata-katta	5	5	66.6666666666667
5208	kata-katta	5	6	66.3333333333333
5208	kata-katta	5	7	68
5208	toru-tooru	1	1	33.3333333333333
5208	toru-tooru	1	2	66
5208	toru-tooru	1	3	64.6666666666667
5208	toru-tooru	1	4	96
5208	toru-tooru	1	5	98.3333333333333
5208	toru-tooru	1	6	98
5208	toru-tooru	1	7	97.6666666666667
5208	toru-tooru	2	1	34
5208	toru-tooru	2	2	35.3333333333333
5208	toru-tooru	2	3	1.33333333333333
5208	toru-tooru	2	4	34.3333333333333
5208	toru-tooru	2	5	98
5208	toru-tooru	2	6	99.6666666666667
5208	toru-tooru	2	7	97.6666666666667
5208	toru-tooru	3	1	65.3333333333333
5208	toru-tooru	3	2	0.666666666666667
5208	toru-tooru	3	3	2
5208	toru-tooru	3	4	65.6666666666667
5208	toru-tooru	3	5	35.3333333333333
5208	toru-tooru	3	6	96
5208	toru-tooru	3	7	98
5208	toru-tooru	4	1	1.33333333333333
5208	toru-tooru	4	2	3.33333333333333
5208	toru-tooru	4	3	0.666666666666667
